index,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
113,ROOFTOP,"495 The West Mall, Etobicoke, ON M9C 5S3, Canada",ChIJt3zjay84K4gRuvFA0t9mt0M,"495 The West Mall, Toronto, Ontario, Canada",43.6483147,-79.5676753,1,M9C 5S3,OK,premise
114,ROOFTOP,"2601 Bayview Ave, North York, ON M2L 1B3, Canada",ChIJv_b-SqoyK4gReMmM5CQCxv4,"2601 Bayview Ave, Toronto, Ontario, Canada",43.7514086,-79.3844355,1,M2L 1B3,OK,premise
115,ROOFTOP,"102 Craiglee Dr, Scarborough, ON M1N 2M8, Canada",ChIJhWtf4VbO1IkRizZpemVw5Qk,"102 Craiglee Dr, Toronto, Ontario, Canada",43.7068564,-79.2532899,1,M1N 2M8,OK,street_address
116,ROOFTOP,"35 Elm Grove Ave, Toronto, ON M6K 2J2, Canada",ChIJl-ql9qs1K4gR27AiRpuvbn4,"35 Elm Grove Ave, Toronto, Ontario, Canada",43.6403073,-79.4306974,1,M6K 2J2,OK,premise
117,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
118,ROOFTOP,"60 Scottfield Dr, Scarborough, ON M1S 5T7, Canada",ChIJu6y2vC_R1IkROUiOtxMaoM0,"60 Scottfield Dr, Toronto, Ontario, Canada",43.8090793,-79.2543009,1,M1S 5T7,OK,street_address
119,ROOFTOP,"40 Old Kingston Rd, Scarborough, ON M1E 3J5, Canada",ChIJk5Ie2GPa1IkRepNByciiWfs,"40 Old Kingston Rd, Toronto, Ontario, Canada",43.7755055,-79.1832016,1,M1E 3J5,OK,premise
120,ROOFTOP,"40 Old Kingston Rd, Scarborough, ON M1E 3J5, Canada",ChIJk5Ie2GPa1IkRepNByciiWfs,"40 Old Kingston Rd, Toronto, Ontario, Canada",43.7755055,-79.1832016,1,M1E 3J5,OK,premise
121,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
122,ROOFTOP,"1195 Queen St E, Toronto, ON M4M 1L6, Canada",ChIJy08DyZzL1IkRayoja-bvlhY,"1195 Queen St E, Toronto, Ontario, Canada",43.6627164,-79.3311089,1,M4M 1L6,OK,street_address
123,ROOFTOP,"600 University Ave, Toronto, ON M5G 1X5, Canada",ChIJzTjmZsg0K4gRK8lh-Z5_NgY,"600 University Ave, Toronto, Ontario, Canada",43.6575221,-79.3899928,1,M5G 1X5,OK,premise
124,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
125,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
126,ROOFTOP,"130 Midland Ave, Scarborough, ON M1N 4B2, Canada",ChIJf38fcVPO1IkR4TDKJY2ETMs,"130 Midland Ave, Toronto, Ontario, Canada",43.70835,-79.247493,1,M1N 4B2,OK,street_address
127,ROOFTOP,"2867 Ellesmere Rd, Scarborough, ON M1E 4B9, Canada",ChIJDWpji4TQ1IkRxyQ3X0OjcSM,"2867 Ellesmere Rd, Toronto, Ontario, Canada",43.7803978,-79.2045492,1,M1E 4B9,OK,street_address
128,ROOFTOP,"285 Cummer Ave, North York, ON M2M 2G1, Canada",ChIJFbKzPB8tK4gRe5EdcgmxezA,"285 Cummer Ave, Toronto, Ontario, Canada",43.7875454,-79.4040568,1,M2M 2G1,OK,street_address
129,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
130,ROOFTOP,"30 The Queensway, Toronto, ON M6R 1B5, Canada",ChIJuVPgpck1K4gRNSC4H4V1O8c,"30 The Queensway, Toronto, Ontario, Canada",43.6405498,-79.4500166,1,M6R 1B5,OK,street_address
131,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
132,ROOFTOP,"500 Kingston Rd, Toronto, ON M4L 1V3, Canada",ChIJMVGplw_M1IkR-BqsgPR1XSQ,"500 Kingston Rd, Toronto, Ontario, Canada",43.6779947,-79.3027374,1,M4L 1V3,OK,street_address
133,ROOFTOP,"40 Playfair Ave, North York, ON M6B 2P9, Canada",ChIJ0-sKBMUzK4gR_b-XSji7oKg,"40 Playfair Ave, Toronto, Ontario, Canada",43.7106322,-79.4564816,1,M6B 2P9,OK,premise
134,ROOFTOP,"47 Austin Terrace, Toronto, ON M5R 1Y6, Canada",ChIJ-ePc3oI0K4gRuGSxrCixMkM,"47 Austin Terr, Toronto, Ontario, Canada",43.6777229,-79.4156105,1,M5R 1Y6,OK,street_address
135,ROOFTOP,"9 Neilson Rd, Scarborough, ON M1E 4B8, Canada",ChIJDe8jZoPQ1IkR6mjl54sPHQE,"9 Neilson Rd, Toronto, Ontario, Canada",43.7811687,-79.2043244,1,M1E 4B8,OK,street_address
136,ROOFTOP,"3015 Lawrence Ave E, Scarborough, ON M1P 2V7, Canada",ChIJubZufszR1IkRTRqDiwyv-qI,"3015 Lawrence Ave E, Toronto, Ontario, Canada",43.7546689,-79.2478902,1,M1P 2V7,OK,street_address
137,ROOFTOP,"5 Resurrection Rd, Etobicoke, ON M9A 5H1, Canada",ChIJQ7AYSrs3K4gRLUStZVkJBGs,"5 Resurrection Rd, Toronto, Ontario, Canada",43.6437255,-79.5309217,1,M9A 5H1,OK,street_address
138,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
139,ROOFTOP,"200 Dawes Rd, Toronto, ON M4C, Canada",ChIJCauSuCXM1IkR0BUHOJt0HUA,"200 Dawes Rd, Toronto, Ontario, Canada",43.6956956,-79.2979503,1,M4C,OK,street_address
140,ROOFTOP,"400 The West Mall, Etobicoke, ON M9C 5S1, Canada",ChIJkV02aiQ4K4gRR5mKy2pK8RA,"400 The West Mall, Toronto, Ontario, Canada",43.6438807,-79.5674558,1,M9C 5S1,OK,premise
141,ROOFTOP,"1860 Lawrence Ave E, Scarborough, ON M1R 5B1, Canada",ChIJZ0-Vm_fN1IkRMAy0AcMLZ0w,"1860 Lawrence Ave E, Toronto, Ontario, Canada",43.7439584,-79.3024504,1,M1R 5B1,OK,street_address
142,ROOFTOP,"866 Sheppard Ave W, North York, ON M3H 2T5, Canada",ChIJFQvieg4yK4gR2uP-BaFF7pM,"866 Sheppard Ave W, Toronto, Ontario, Canada",43.7526452,-79.4539955,1,M3H 2T5,OK,premise
143,ROOFTOP,"795 Eglinton Ave E, East York, ON M4G 2L1, Canada",ChIJ6_lMitjM1IkRyypO_Hp7nPw,"795 Eglinton Ave E, Toronto, Ontario, Canada",43.7131213,-79.3661381,1,M4G 2L1,OK,premise
144,ROOFTOP,"351 Christie St, Toronto, ON M6G, Canada",ChIJmePKR4Y0K4gRNISjA_tz584,"351 Christie St, Toronto, Ontario, Canada",43.673169,-79.4217822,1,M6G,OK,street_address
145,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
146,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
147,ROOFTOP,"1955 Steeles Ave E, North York, ON M2H 3P1, Canada",ChIJNf-OQzbT1IkRvZCSwaNRn_c,"1955 Steeles Ave E, Toronto, Ontario, Canada",43.8077822,-79.3728224,1,M2H 3P1,OK,premise
148,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
149,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
150,ROOFTOP,"33 Christie St, Toronto, ON M6G 3B1, Canada",ChIJ729Lbow0K4gR04C-bBae9G8,"33 Christie St, Toronto, Ontario, Canada",43.6647536,-79.4186853,1,M6G 3B1,OK,street_address
151,ROOFTOP,"520 Markham Rd, Scarborough, ON M1H 3A1, Canada",ChIJwYWstT_Q1IkRTOcKAJqPK-0,"520 Markham Rd, Toronto, Ontario, Canada",43.7547332,-79.2248583,1,M1H 3A1,OK,street_address
152,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
153,RANGE_INTERPOLATED,"155 Balmoral Ave, Toronto, ON M4V, Canada",EikxNTUgQmFsbW9yYWwgQXZlLCBUb3JvbnRvLCBPTiBNNFYsIENhbmFkYQ,"155 Balmoral Ave, Toronto, Ontario, Canada",43.6842198,-79.4001781,1,M4V,OK,street_address
154,ROOFTOP,"1 Overland Dr, North York, ON M3C 2C3, Canada",ChIJu7qwY23N1IkRZpuKQJunjnI,"1 Overland Dr, Toronto, Ontario, Canada",43.7324815,-79.3467684,1,M3C 2C3,OK,street_address
155,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
156,ROOFTOP,"65 Livingston Rd, Scarborough, ON M1E 1K7, Canada",ChIJHew42qfa1IkRTr6T7g2LKo8,"65 Livingston Rd, Toronto, Ontario, Canada",43.7458578,-79.1980116,1,M1E 1K7,OK,premise
157,ROOFTOP,"35 Elm Grove Ave, Toronto, ON M6K 2J2, Canada",ChIJl-ql9qs1K4gR27AiRpuvbn4,"35 Elm Grove Ave, Toronto, Ontario, Canada",43.6403073,-79.4306974,1,M6K 2J2,OK,premise
158,ROOFTOP,"551 Conlins Rd, Scarborough, ON M1B 5S1, Canada",ChIJvQmZyhra1IkRp0Ez4Tde6b0,"551 Conlins Rd, Toronto, Ontario, Canada",43.8033127,-79.1886743,1,M1B 5S1,OK,street_address
159,ROOFTOP,"22 Norfinch Dr, North York, ON M3N 1X1, Canada",ChIJm-RfDzAwK4gRyCQqqQL0Zmg,"22 Norfinch Dr, Toronto, Ontario, Canada",43.756779,-79.5261834,1,M3N 1X1,OK,street_address
160,ROOFTOP,"130 Midland Ave, Scarborough, ON M1N 4B2, Canada",ChIJf38fcVPO1IkR4TDKJY2ETMs,"130 Midland Ave, Toronto, Ontario, Canada",43.70835,-79.247493,1,M1N 4B2,OK,street_address
161,ROOFTOP,"285 Cummer Ave, North York, ON M2M 2G1, Canada",ChIJFbKzPB8tK4gRe5EdcgmxezA,"285 Cummer Ave, Toronto, Ontario, Canada",43.7875454,-79.4040568,1,M2M 2G1,OK,street_address
162,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
163,ROOFTOP,"47 Austin Terrace, Toronto, ON M5R 1Y6, Canada",ChIJ-ePc3oI0K4gRuGSxrCixMkM,"47 Austin Terr, Toronto, Ontario, Canada",43.6777229,-79.4156105,1,M5R 1Y6,OK,street_address
164,ROOFTOP,"36 D'Arcy St, Toronto, ON M5T 1J7, Canada",ChIJXX-Uc8Y0K4gRWAiDrT2MsK8,"36 D'Arcy St, Toronto, Ontario, Canada",43.6552664,-79.3931444,1,M5T 1J7,OK,premise
165,ROOFTOP,"400 The West Mall, Etobicoke, ON M9C 5S1, Canada",ChIJkV02aiQ4K4gRR5mKy2pK8RA,"400 The West Mall, Toronto, Ontario, Canada",43.6438807,-79.5674558,1,M9C 5S1,OK,premise
166,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
167,ROOFTOP,"3050 Lawrence Ave E, Scarborough, ON M1P 2V5, Canada",ChIJ2yGmZ8vR1IkRrVTkBhTwtW0,"3050 Lawrence Ave E, Toronto, Ontario, Canada",43.7561929,-79.2469386,1,M1P 2V5,OK,street_address
168,ROOFTOP,"9 Huntley St, Toronto, ON M4Y 1P2, Canada",ChIJX6WolFLL1IkRJmDgcmtgJCg,"9 Huntley St, Toronto, Ontario, Canada",43.6689562,-79.3786044,1,M4Y 1P2,OK,street_address
169,ROOFTOP,"4001 Leslie St, North York, ON M2K 1E1, Canada",ChIJO9pISr_S1IkR7BbyY-VbFtU,"4001 Leslie St, Toronto, Ontario, Canada",43.7694685,-79.3625826,1,M2K 1E1,OK,street_address
170,ROOFTOP,"3830 Lawrence Ave E, Scarborough, ON M1G 1R6, Canada",ChIJK5hAMXDQ1IkRTMeKgr6y_Vo,"3830 Lawrence Ave E, Toronto, Ontario, Canada",43.7637478,-79.2101212,1,M1G 1R6,OK,premise
171,ROOFTOP,"3830 Lawrence Ave E, Scarborough, ON M1G 1R6, Canada",ChIJK5hAMXDQ1IkRTMeKgr6y_Vo,"3830 Lawrence Ave E, Toronto, Ontario, Canada",43.7637478,-79.2101212,1,M1G 1R6,OK,premise
172,ROOFTOP,"600 University Ave, Toronto, ON M5G 1X5, Canada",ChIJzTjmZsg0K4gRK8lh-Z5_NgY,"600 University Ave, Toronto, Ontario, Canada",43.6575221,-79.3899928,1,M5G 1X5,OK,premise
173,ROOFTOP,"30 Bond St, Toronto, ON M5B 1W8, Canada",ChIJI5p8fTTL1IkR9HDpOqlSZzo,"30 Bond St, Toronto, Ontario, Canada",43.6529213,-79.3773456,1,M5B 1W8,OK,street_address
174,RANGE_INTERPOLATED,"303 Finch Ave E, North York, ON M2M, Canada",EiszMDMgRmluY2ggQXZlIEUsIE5vcnRoIFlvcmssIE9OIE0yTSwgQ2FuYWRh,"303 Finch Ave E, Toronto, Ontario, Canada",43.7849407,-79.3923815,1,M2M,OK,street_address
175,ROOFTOP,"55 Belmont St, Toronto, ON M5R 1R1, Canada",ChIJFUYOn6g0K4gRGoumA8zlIs8,"55 Belmont St, Toronto, Ontario, Canada",43.6746049,-79.3910664,1,M5R 1R1,OK,street_address
176,ROOFTOP,"339 George St, Toronto, ON M5A 2N2, Canada",ChIJffpyhEnL1IkRl8KTUstxsls,"339 George St, Toronto, Ontario, Canada",43.659956,-79.3742652,1,M5A 2N2,OK,street_address
177,ROOFTOP,"92 Island Rd, Scarborough, ON M1C 2P5, Canada",ChIJ665qItvb1IkR4p5Qojqbkzo,"92 Island Rd, Toronto, Ontario, Canada",43.798541,-79.140051,1,M1C 2P5,OK,street_address
178,ROOFTOP,"200 Dawes Rd, Toronto, ON M4C, Canada",ChIJCauSuCXM1IkR0BUHOJt0HUA,"200 Dawes Rd, Toronto, Ontario, Canada",43.6956956,-79.2979503,1,M4C,OK,street_address
179,ROOFTOP,"1001 Queen St W #2, Toronto, ON M6J 1H1, Canada",Ei8xMDAxIFF1ZWVuIFN0IFcgIzIsIFRvcm9udG8sIE9OIE02SiAxSDEsIENhbmFkYQ,"1001 Queen St W - Unit 2-2, Toronto, Ontario, Canada",43.6430754,-79.4173192,1,M6J 1H1,OK,subpremise
180,ROOFTOP,"205 Cummer Ave, North York, ON M2M 2E8, Canada",ChIJw3CdRhktK4gRgkWMbpgWymw,"205 Cummer Ave, Toronto, Ontario, Canada",43.7881531,-79.4075583,1,M2M 2E8,OK,premise
181,ROOFTOP,"205 Cummer Ave, North York, ON M2M 2E8, Canada",ChIJw3CdRhktK4gRgkWMbpgWymw,"205 Cummer Ave, Toronto, Ontario, Canada",43.7881531,-79.4075583,1,M2M 2E8,OK,premise
182,ROOFTOP,"40 Old Kingston Rd, Scarborough, ON M1E 3J5, Canada",ChIJk5Ie2GPa1IkRepNByciiWfs,"40 Old Kingston Rd, Toronto, Ontario, Canada",43.7755055,-79.1832016,1,M1E 3J5,OK,premise
183,ROOFTOP,"1925 Steeles Ave E, Thornhill, ON M2H, Canada",ChIJQdWzZTbT1IkRbunvnpxmumc,"1925 Steeles Ave E, Toronto, Ontario, Canada",43.8076512,-79.3737903,1,M2H,OK,premise
184,ROOFTOP,"1020 McNicoll Ave, Scarborough, ON M1W 2J6, Canada",ChIJC67mmwrT1IkReOCrONUFjcU,"1020 McNicoll Ave, Toronto, Ontario, Canada",43.8057618,-79.33598,1,M1W 2J6,OK,street_address
185,ROOFTOP,"130 Midland Ave, Scarborough, ON M1N 4B2, Canada",ChIJf38fcVPO1IkR4TDKJY2ETMs,"130 Midland Ave, Toronto, Ontario, Canada",43.70835,-79.247493,1,M1N 4B2,OK,street_address
186,ROOFTOP,"102 Craiglee Dr, Scarborough, ON M1N 2M8, Canada",ChIJhWtf4VbO1IkRizZpemVw5Qk,"102 Craiglee Dr, Toronto, Ontario, Canada",43.7068564,-79.2532899,1,M1N 2M8,OK,street_address
187,ROOFTOP,"225 St George St, Toronto, ON M5R 2M2, Canada",ChIJD3jjYKI0K4gRm66qINu0b3E,"225 St George St, Toronto, Ontario, Canada",43.6725243,-79.4016131,1,M5R 2M2,OK,street_address
188,ROOFTOP,"880 Lawrence Ave E, North York, ON M3C 1P6, Canada",ChIJP1BoeG7N1IkRvcqLB6d-kgs,"880 Lawrence Ave E, Toronto, Ontario, Canada",43.7363644,-79.3488625,1,M3C 1P6,OK,street_address
189,ROOFTOP,"1145 Albion Rd, Etobicoke, ON M9V 4J7, Canada",ChIJb8IoqIY6K4gRv_2sZY8cfoQ,"1145 Albion Rd, Toronto, Ontario, Canada",43.7372772,-79.567768,1,M9V 4J7,OK,street_address
190,ROOFTOP,"285 Cummer Ave, North York, ON M2M 2G1, Canada",ChIJFbKzPB8tK4gRe5EdcgmxezA,"285 Cummer Ave, Toronto, Ontario, Canada",43.7875454,-79.4040568,1,M2M 2G1,OK,street_address
191,ROOFTOP,"351 Christie St, Toronto, ON M6G, Canada",ChIJmePKR4Y0K4gRNISjA_tz584,"351 Christie St, Toronto, Ontario, Canada",43.673169,-79.4217822,1,M6G,OK,street_address
192,ROOFTOP,"551 Conlins Rd, Scarborough, ON M1B 5S1, Canada",ChIJvQmZyhra1IkRp0Ez4Tde6b0,"551 Conlins Rd, Toronto, Ontario, Canada",43.8033127,-79.1886743,1,M1B 5S1,OK,street_address
193,ROOFTOP,"1140 Bloor St W, Toronto, ON M6H 4E6, Canada",ChIJMTvXtlw0K4gRHCcSxYQ_vqc,"1140 Bloor St W, Toronto, Ontario, Canada",43.6598642,-79.4361232,1,M6H 4E6,OK,street_address
194,ROOFTOP,"84 Davisville Ave, Toronto, ON M4S 1G1, Canada",ChIJoeL4SDgzK4gRhMi0QXE_Sp0,"84 Davisville Ave, Toronto, Ontario, Canada",43.6995267,-79.3931993,1,M4S 1G1,OK,street_address
195,ROOFTOP,"3276 St Clair Ave E, Scarborough, ON M1L 3R7, Canada",ChIJkzW0XXnO1IkRm3FiDTI7gTM,"3276 St Clair Ave E, Toronto, Ontario, Canada",43.7129414,-79.2851737,1,M1L 3R7,OK,street_address
196,ROOFTOP,"1195 Queen St E, Toronto, ON M4M 1L6, Canada",ChIJy08DyZzL1IkRayoja-bvlhY,"1195 Queen St E, Toronto, Ontario, Canada",43.6627164,-79.3311089,1,M4M 1L6,OK,street_address
197,ROOFTOP,"340 McCowan Rd, Scarborough, ON M1J, Canada",ChIJN1M5btbP1IkRCvdMudsSlDk,"340 McCowan Rd, Toronto, Ontario, Canada",43.7384767,-79.2386391,1,M1J,OK,premise
198,ROOFTOP,"400 The West Mall, Etobicoke, ON M9C 5S1, Canada",ChIJkV02aiQ4K4gRR5mKy2pK8RA,"400 The West Mall, Toronto, Ontario, Canada",43.6438807,-79.5674558,1,M9C 5S1,OK,premise
199,ROOFTOP,"45 Brunswick Ave, Toronto, ON M5S 3M3, Canada",ChIJ7yMo8-o0K4gRPqeIw49OeJY,"45 Brunswick Ave, Toronto, Ontario, Canada",43.6587924,-79.4043085,1,M5S 3M3,OK,street_address
200,ROOFTOP,"285 Cummer Ave, North York, ON M2M 2G1, Canada",ChIJFbKzPB8tK4gRe5EdcgmxezA,"285 Cummer Ave, Toronto, Ontario, Canada",43.7875454,-79.4040568,1,M2M 2G1,OK,street_address
201,ROOFTOP,"1400 Kennedy Rd, Scarborough, ON M1P 2L6, Canada",ChIJRxMRtfLR1IkRvJcyUFNZhOw,"1400 Kennedy Rd, Toronto, Ontario, Canada",43.7626508,-79.2805622,1,M1P 2L6,OK,street_address
202,ROOFTOP,"30 Bond St, Toronto, ON M5B 1W8, Canada",ChIJI5p8fTTL1IkR9HDpOqlSZzo,"30 Bond St, Toronto, Ontario, Canada",43.6529213,-79.3773456,1,M5B 1W8,OK,street_address
203,ROOFTOP,"1860 Lawrence Ave E, Scarborough, ON M1R 5B1, Canada",ChIJZ0-Vm_fN1IkRMAy0AcMLZ0w,"1860 Lawrence Ave E, Toronto, Ontario, Canada",43.7439584,-79.3024504,1,M1R 5B1,OK,street_address
204,ROOFTOP,"59 Lawson Rd, Scarborough, ON M1C 2J1, Canada",ChIJ__qyHk_a1IkRsIBruqdidIc,"59 Lawson Rd, Toronto, Ontario, Canada",43.7832308,-79.1633907,1,M1C 2J1,OK,street_address
205,ROOFTOP,"3015 Lawrence Ave E, Scarborough, ON M1P 2V7, Canada",ChIJubZufszR1IkRTRqDiwyv-qI,"3015 Lawrence Ave E, Toronto, Ontario, Canada",43.7546689,-79.2478902,1,M1P 2V7,OK,street_address
206,ROOFTOP,"140 Sherway Dr, Etobicoke, ON M9C 1A4, Canada",ChIJ9Q6BFf1HK4gRs8-Vzfq7CZc,"140 Sherway Dr, Toronto, Ontario, Canada",43.6100558,-79.562099,1,M9C 1A4,OK,street_address
207,ROOFTOP,"2121 Kingston Rd, Scarborough, ON M1N 1T5, Canada",ChIJiQkBr_nO1IkRfXR0rYl7WjI,"2121 Kingston Rd, Toronto, Ontario, Canada",43.7005755,-79.2542332,1,M1N 1T5,OK,premise
208,ROOFTOP,"720 Mt Pleasant Rd, Toronto, ON M4S 2N6, Canada",ChIJU7exJjAzK4gRBG3tkS6QZiQ,"720 Mount Pleasant Rd, Toronto, Ontario, Canada",43.706537,-79.3898153,1,M4S 2N6,OK,street_address
209,ROOFTOP,"2867 Ellesmere Rd, Scarborough, ON M1E 4B9, Canada",ChIJDWpji4TQ1IkRxyQ3X0OjcSM,"2867 Ellesmere Rd, Toronto, Ontario, Canada",43.7803978,-79.2045492,1,M1E 4B9,OK,street_address
210,ROOFTOP,"399 Bathurst St, Toronto, ON M5T 2S8, Canada",ChIJ1dw0VOg0K4gRjtAfQ_-EOUY,"399 Bathurst St, Toronto, Ontario, Canada",43.6533856,-79.4059423,1,M5T 2S8,OK,premise
211,ROOFTOP,"77 Main St, Toronto, ON M4E 2V6, Canada",ChIJh1eQ_xrM1IkRQ5Ci1q_BHw0,"77 Main St, Toronto, Ontario, Canada",43.6815584,-79.298576,1,M4E 2V6,OK,street_address
212,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
213,ROOFTOP,"33 Christie St, Toronto, ON M6G 3B1, Canada",ChIJ729Lbow0K4gR04C-bBae9G8,"33 Christie St, Toronto, Ontario, Canada",43.6647536,-79.4186853,1,M6G 3B1,OK,street_address
214,ROOFTOP,"Eaton Building, 200 Elizabeth St, Toronto, ON M5G 2C4, Canada",ChIJM-Vxzsk0K4gR1NpuTfG5Sh0,"200 Elizabeth St, Toronto, Ontario, Canada",43.6590522,-79.387961,1,M5G 2C4,OK,premise
215,ROOFTOP,"54 Foxbar Rd, Toronto, ON M4V 2G6, Canada",ChIJSbGQsF0zK4gR1Z2Pd-DpRAA,"54 Foxbar Rd, Toronto, Ontario, Canada",43.6856548,-79.400665,1,M4V 2G6,OK,premise
216,ROOFTOP,"2701 St Clair Ave E, East York, ON M4B 2S9, Canada",ChIJ08t9dUrM1IkRiak2nyXKGmI,"2701 St Clair Ave E, Toronto, Ontario, Canada",43.7056045,-79.3127641,1,M4B 2S9,OK,street_address
217,ROOFTOP,"2434 Yonge St, Toronto, ON M4P 2H4, Canada",ChIJje-HpSMzK4gRS1UB_cRSm9o,"3276 St Clair Ave E - 2 West (Elm & Pine), Toronto, Ontario, Canada",43.7104264,-79.3993854,2,M4P 2H4,OK,"establishment,furniture_store,home_goods_store,point_of_interest,store"
218,RANGE_INTERPOLATED,"420 The West Mall, Etobicoke, ON M9C, Canada",Eiw0MjAgVGhlIFdlc3QgTWFsbCwgRXRvYmljb2tlLCBPTiBNOUMsIENhbmFkYQ,"420 The West Mall, Toronto, Ontario, Canada",43.6433817,-79.5667011,1,M9C,OK,street_address
219,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
220,ROOFTOP,"150 Kilgour Rd, East York, ON M4G 0A2, Canada",ChIJ6Z55aCnN1IkRdlE61SfqRhY,"150 Kilgour Rd, Toronto, Ontario, Canada",43.7182948,-79.3742742,1,M4G 0A2,OK,premise
221,ROOFTOP,"439 Sherbourne St, Toronto, ON M4X 1K6, Canada",ChIJvW9-DU7L1IkRozU1MjJmjgE,"439 Sherbourne St, Toronto, Ontario, Canada",43.6663221,-79.3740181,1,M4X 1K6,OK,street_address
222,ROOFTOP,"221 Milner Ave, Scarborough, ON M1S 4P4, Canada",ChIJyS9rW-PQ1IkRJqOE9neWMb8,"221 Milner Ave, Toronto, Ontario, Canada",43.7881613,-79.2400488,1,M1S 4P4,OK,premise
223,ROOFTOP,"495 The West Mall, Etobicoke, ON M9C 5S3, Canada",ChIJt3zjay84K4gRuvFA0t9mt0M,"495 The West Mall, Toronto, Ontario, Canada",43.6483147,-79.5676753,1,M9C 5S3,OK,premise
224,ROOFTOP,"600 University Ave, Toronto, ON M5G 1X5, Canada",ChIJzTjmZsg0K4gRK8lh-Z5_NgY,"600 University Ave, Toronto, Ontario, Canada",43.6575221,-79.3899928,1,M5G 1X5,OK,premise
